,Unnamed: 0,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal
1686,3348,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3348.npy,{6|6|6|5},{5|4|5|5},3348,1,2
1687,3349,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3349.npy,{4|5|5|6|3},{5|4|5|5|5},3349,1,0
1688,3350,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3350.npy,{5|4|5|4},{5|3|4|4},3350,0,0
1689,3351,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3351.npy,{6|6|6|6|7},{7|7|7|7|8},3351,2,2
1691,3355,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3355.npy,{5|3|5|4|3},{4|3|4|7|5},3355,0,0
1693,3358,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3358.npy,{5|5|5|5},{4|4|4|5},3358,0,1
1694,3359,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3359.npy,{3|2|4|4},{5|3|4|4},3359,0,0
1695,3360,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3360.npy,{4|3|5|5|4},{5|3|5|5|7},3360,1,0
1696,3361,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3361.npy,{4|3|3|3},{4|3|4|5},3361,0,0
1697,3362,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3362.npy,{5|5|4|4},{4|3|4|5},3362,0,0
1699,3364,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3364.npy,{7|6|5|6},{8|8|6|6},3364,2,2
1700,3365,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3365.npy,{5|6|6|5},{5|5|5|5},3365,1,1
1701,3366,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3366.npy,{5|5|6|6},{5|4|5|5},3366,1,1
1702,3367,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3367.npy,{5|6|6|5},{5|4|5|5},3367,1,1
1706,3371,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3371.npy,{5|5|5|5},{5|5|5|5},3371,1,1
1708,3373,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3373.npy,{5|5|5|6},{5|4|5|5},3373,1,1
1709,3374,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3374.npy,{5|3|6|4|5},{4|2|5|3|3},3374,0,0
1710,3375,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3375.npy,{5|7|6|5},{5|5|5|5},3375,1,1
1711,3376,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3376.npy,{5|6|5|6},{5|5|5|5},3376,1,1
1712,3377,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3377.npy,{5|5|5|6},{5|5|5|5},3377,1,1
1713,3378,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3378.npy,{5|7|6|7},{5|5|5|5},3378,1,2
1714,3379,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3379.npy,{5|6|6|7|7},{5|4|5|4|5},3379,1,2
1715,3380,personal,5865001,18.0,/z/lancelcy/R21/mfbs/3380.npy,{6|7|6|7},{5|5|5|3},3380,1,2
1716,3381,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3381.npy,{5|6|6|6},{5|5|5|4},3381,1,2
1718,3393,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3393.npy,{6|5|6|8},{5|6|6|6},3393,2,2
1719,3394,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3394.npy,{5|4|5|5|6},{5|3|5|5|6},3394,1,1
1720,3395,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3395.npy,{5|4|5|6},{4|4|5|4},3395,0,1
1721,3396,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3396.npy,{5|5|6|6},{5|6|5|5},3396,1,1
1722,3397,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3397.npy,{5|5|6|6},{5|6|5|5},3397,1,1
1723,3398,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3398.npy,{5|4|5|5},{5|5|5|5},3398,1,1
1724,3399,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3399.npy,{5|4|6|5},{5|3|5|5},3399,1,1
1727,3402,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3402.npy,{5|4|5|5|5},{5|4|5|4|5},3402,1,1
1728,3405,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3405.npy,{5|7|5|6},{5|4|5|5},3405,1,1
1729,3407,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3407.npy,{5|7|6|6},{6|6|5|7},3407,2,2
1730,3408,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3408.npy,{5|7|6|8|8},{4|4|4|4|8},3408,0,2
1731,3409,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3409.npy,{6|6|6|6},{6|5|5|5},3409,1,2
1732,3410,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3410.npy,{5|7|7|7},{5|5|5|5},3410,1,2
1733,3411,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3411.npy,{5|6|4|6|5},{5|4|5|5|5},3411,1,1
1734,3412,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3412.npy,{5|6|5|6},{3|4|3|3},3412,0,1
1736,3414,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3414.npy,{5|5|7|5},{5|5|5|5},3414,1,1
1737,3416,assessment,5865001,19.0,/z/lancelcy/R21/mfbs/3416.npy,{5|5|6|6},{6|4|6|6},3416,2,1
1738,3417,assessment,5865001,9.0,/z/lancelcy/R21/mfbs/3417.npy,{5|5|6|6},{5|5|6|5},3417,1,1
1739,3418,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3418.npy,{5|5|6|6|5},{5|5|4|5|5},3418,1,1
1741,3420,assessment,5865001,11.0,/z/lancelcy/R21/mfbs/3420.npy,{5|5|6|5},{5|5|6|5},3420,1,1
1742,3421,assessment,5865001,9.0,/z/lancelcy/R21/mfbs/3421.npy,{5|5|6|5},{5|5|5|5},3421,1,1
1743,3422,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3422.npy,{5|5|6|5},{5|5|5|5},3422,1,1
1744,3423,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3423.npy,{5|6|6|6},{5|4|5|5},3423,1,2
1745,3424,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3424.npy,{5|4|6|5|6},{4|3|4|5|5},3424,0,1
1746,3425,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3425.npy,{5|7|6|5|6},{5|5|5|5|6},3425,1,2
1747,3426,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3426.npy,{5|6|6|6},{5|5|5|6},3426,1,2
1748,3428,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3428.npy,{5|5|6|6},{5|3|4|3},3428,0,1
1749,3430,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3430.npy,{5|6|6|5},{5|5|5|5},3430,1,1
1750,3432,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3432.npy,{5|5|6|6},{5|5|6|5},3432,1,1
1751,3433,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3433.npy,{5|6|6|7|7},{6|5|5|5|7},3433,1,2
1753,3435,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3435.npy,{6|5|7|7},{6|6|7|6},3435,2,2
1755,3437,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3437.npy,{5|5|6|7},{4|3|3|2},3437,0,1
1758,3440,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3440.npy,{5|5|7|5},{5|5|5|5},3440,1,1
1760,3442,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3442.npy,{6|6|7|7},{6|7|7|7},3442,2,2
1761,3445,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3445.npy,{5|6|6|6},{5|6|5|5},3445,1,2
1762,3446,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3446.npy,{5|6|7|8},{5|4|4|4},3446,0,2
1763,3447,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3447.npy,{5|6|7|7|7},{5|5|4|5|5},3447,1,2
1764,3448,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3448.npy,{5|6|6|6},{5|5|5|5},3448,1,2
1765,3449,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3449.npy,{5|4|6|5},{5|4|5|5},3449,1,1
1766,3450,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3450.npy,{6|8|7|7},{4|4|4|4},3450,0,2
1767,3451,assessment,5865001,6.0,/z/lancelcy/R21/mfbs/3451.npy,{5|6|6|6},{4|3|4|3},3451,0,2
1768,3452,assessment,5865001,8.0,/z/lancelcy/R21/mfbs/3452.npy,{5|7|7|6},{5|4|3|2},3452,0,2
1769,3453,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3453.npy,{5|3|5|4},{4|3|4|4},3453,0,0
1770,3455,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3455.npy,{5|5|5|6},{4|4|4|4},3455,0,1
1771,3456,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3456.npy,{5|5|6|6},{5|5|5|5},3456,1,1
1772,3460,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3460.npy,{4|2|4|4},{3|2|4|5},3460,0,0
1776,3469,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3469.npy,{5|3|4|5},{5|3|5|5},3469,1,0
1777,3470,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3470.npy,{5|4|5|4},{6|6|5|6},3470,2,0
1778,3471,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3471.npy,{5|5|6|5|6},{5|5|5|5|5},3471,1,1
1779,3472,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3472.npy,{6|4|5|4},{6|6|6|5},3472,2,0
1780,3473,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3473.npy,{5|5|5|5},{5|6|5|5},3473,1,1
1781,3474,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3474.npy,{5|5|6|6},{6|5|5|5},3474,1,1
1782,3475,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3475.npy,{5|6|6|5},{5|6|5|5},3475,1,1
1783,3476,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3476.npy,{5|6|6|5},{6|6|5|6},3476,2,1
1784,3478,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3478.npy,{6|4|5|6},{4|6|7|6},3478,2,2
1785,3479,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3479.npy,{5|3|5|6},{5|4|5|5},3479,1,1
1786,3481,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3481.npy,{5|3|5|5},{5|4|5|5},3481,1,1
1787,3482,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3482.npy,{5|4|5|4},{6|7|4|6},3482,2,0
1790,3485,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3485.npy,{4|5|5|4},{5|5|5|4},3485,1,0
1791,3486,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3486.npy,{5|5|6|6},{5|5|5|5},3486,1,1
1792,3487,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3487.npy,{5|3|5|5},{5|4|5|5},3487,1,1
1793,3488,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3488.npy,{5|6|5|5},{5|4|5|5},3488,1,1
1794,3489,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3489.npy,{5|5|5|4},{5|4|5|5},3489,1,1
1795,3490,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3490.npy,{5|4|5|6},{4|3|4|4},3490,0,1
1796,3491,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3491.npy,{4|5|5|5},{4|4|4|4},3491,0,1
1797,3492,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3492.npy,{5|3|5|6},{5|5|5|3},3492,1,1
1798,3504,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3504.npy,{5|5|6|6},{5|5|5|5},3504,1,1
1799,3505,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3505.npy,{5|6|6|6|6},{5|5|4|5|4},3505,1,2
1801,3507,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3507.npy,{5|5|6|6},{5|4|5|5},3507,1,1
1802,3508,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3508.npy,{5|4|6|6},{5|4|5|5},3508,1,2
1804,3510,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3510.npy,{6|6|5|6},{5|4|4|4},3510,0,2
1805,3512,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3512.npy,{5|7|6|7},{4|5|4|4},3512,0,2
1806,3513,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3513.npy,{6|7|6|8|7},{6|6|7|4|8},3513,2,2
1807,3514,personal,5865001,16.0,/z/lancelcy/R21/mfbs/3514.npy,{6|5|5|7},{7|7|6|8},3514,2,1
1808,3516,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3516.npy,{5|5|6|6},{5|6|5|5},3516,1,1
1811,3519,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3519.npy,{5|6|6|5},{6|6|5|7},3519,2,1
1812,3520,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3520.npy,{4|6|5|6|3},{5|4|5|5|2},3520,1,0
1815,3523,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3523.npy,{5|6|5|6},{4|5|5|5},3523,1,1
1817,3525,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3525.npy,{5|5|6|6|4},{5|6|5|5|6},3525,1,1
1818,3526,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3526.npy,{6|7|7|6},{6|5|5|5},3526,1,2
1819,3527,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3527.npy,{4|5|5|4},{4|5|4|3},3527,0,0
1820,3528,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3528.npy,{6|6|6|7},{6|7|6|4},3528,2,2
1822,3530,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3530.npy,{5|6|6|6},{6|6|5|7},3530,2,2
1823,3531,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3531.npy,{5|6|6|6|7},{6|7|5|7|8},3531,2,2
1825,3533,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3533.npy,{5|7|7|6},{5|4|5|5},3533,1,2
1826,3534,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3534.npy,{5|6|6|6},{6|7|6|7},3534,2,2
1827,3535,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3535.npy,{5|7|6|6},{5|5|5|5},3535,1,2
1828,3536,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3536.npy,{6|6|5|6},{5|5|5|5},3536,1,2
1831,3539,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3539.npy,{5|5|6|5|4},{3|3|5|5|4},3539,0,1
1832,3540,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3540.npy,{5|4|6|3},{3|3|5|4},3540,0,0
1833,3543,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3543.npy,{6|6|6|7},{4|4|5|3},3543,0,2
1834,3544,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3544.npy,{6|6|6|7},{3|6|4|3},3544,0,2
1835,3545,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3545.npy,{5|6|5|4},{5|6|5|5},3545,1,1
1836,3546,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3546.npy,{6|8|7|7|7},{5|6|5|7|7},3546,2,2
1838,3548,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3548.npy,{5|6|6|8},{4|4|4|3},3548,0,2
1839,3549,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3549.npy,{6|6|6|7},{3|3|5|2},3549,0,2
1840,3550,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3550.npy,{6|6|6|9|7},{5|7|7|1|8},3550,2,2
1841,3554,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3554.npy,{6|6|6|7|7},{4|4|5|4|4},3554,0,2
1842,3555,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3555.npy,{6|7|6|8},{4|3|4|2},3555,0,2
1843,3556,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3556.npy,{6|7|6|7|8},{6|7|5|6|7},3556,2,2
1844,3558,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3558.npy,{6|6|6|6|7},{5|6|5|7|8},3558,2,2
1845,3559,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3559.npy,{6|6|6|7},{7|7|6|7},3559,2,2
1846,3560,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3560.npy,{5|6|6|6},{5|5|5|6},3560,1,2
1847,3561,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3561.npy,{5|6|6|6|6},{5|7|5|8|6},3561,2,2
1848,3562,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3562.npy,{6|8|6|6},{6|7|6|8},3562,2,2
1849,3563,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3563.npy,{8|6|6|7},{5|5|5|2},3563,1,2
1850,3564,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3564.npy,{5|5|6|7},{6|7|5|8},3564,2,1
1852,3567,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3567.npy,{7|7|7|8},{7|8|7|8},3567,2,2
1853,3568,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3568.npy,{6|6|6|8},{4|6|4|2},3568,0,2
1854,3569,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3569.npy,{5|5|6|6},{5|4|5|5},3569,1,1
1855,3570,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3570.npy,{5|5|6|4},{5|5|5|5},3570,1,1
1856,3571,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3571.npy,{5|5|6|5},{5|5|5|5},3571,1,1
1858,3574,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3574.npy,{4|4|5|5|5},{4|3|4|3|3},3574,0,1
1861,3577,personal,5865001,13.0,/z/lancelcy/R21/mfbs/3577.npy,{5|6|6|6},{5|6|6|6},3577,2,2
1862,3578,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3578.npy,{5|4|6|6|5},{4|3|4|4|2},3578,0,1
1863,3579,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3579.npy,{6|6|6|6|7},{5|4|5|5|8},3579,1,2
1864,3580,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3580.npy,{5|5|5|6},{5|4|4|4},3580,0,1
1865,3582,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3582.npy,{6|6|6|7},{7|7|7|8},3582,2,2
1866,3583,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3583.npy,{5|4|5|5},{4|2|4|6},3583,0,1
1867,3584,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3584.npy,{3|4|5|4|3},{4|3|4|3|3},3584,0,0
1868,3585,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3585.npy,{6|4|5|4},{6|6|7|8},3585,2,0
1869,3586,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3586.npy,{5|5|5|6},{5|5|5|5},3586,1,1
1870,3587,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3587.npy,{6|5|5|6|3},{5|3|5|5|2},3587,1,1
1872,3590,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3590.npy,{4|4|5|4},{5|3|5|5},3590,1,0
1875,3593,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3593.npy,{5|7|6|6|6},{5|5|5|5|6},3593,1,2
1876,3594,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3594.npy,{5|7|7|6},{5|4|5|5},3594,1,2
1877,3596,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3596.npy,{4|6|6|6},{4|4|4|3},3596,0,2
1880,3600,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3600.npy,{5|6|6|6},{5|4|5|5},3600,1,2
1881,3601,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3601.npy,{5|6|6|6},{5|5|5|6},3601,1,2
1883,3603,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3603.npy,{6|7|6|8|8},{5|7|5|6|8},3603,2,2
1884,3604,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3604.npy,{5|7|7|7|7},{5|6|5|5|6},3604,1,2
1885,3605,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3605.npy,{6|7|7|7|8},{6|7|5|6|6},3605,2,2
1886,3606,personal,5865001,14.0,/z/lancelcy/R21/mfbs/3606.npy,{7|7|7|8},{6|6|5|9},3606,2,2
1887,3607,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3607.npy,{5|4|5|6|5},{4|4|5|4|5},3607,0,1
1888,3608,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3608.npy,{5|6|6|5},{5|5|5|5},3608,1,1
1889,3609,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3609.npy,{5|5|6|6},{3|4|4|2},3609,0,1
1890,3610,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3610.npy,{6|7|6|6},{6|8|5|6},3610,2,2
1891,3611,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3611.npy,{7|7|7|8},{2|7|4|2},3611,0,2
1892,3614,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3614.npy,{6|7|6|7},{6|7|4|6},3614,2,2
1893,3615,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3615.npy,{7|8|6|7},{6|8|7|8},3615,2,2
1894,3616,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3616.npy,{6|6|5|5},{6|6|6|6},3616,2,1
1895,3617,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3617.npy,{7|7|6|7|7},{6|7|6|7|7},3617,2,2
1896,3619,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3619.npy,{5|7|7|7},{5|5|5|6},3619,1,2
1897,3620,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3620.npy,{5|5|5|5},{5|4|5|5},3620,1,1
1899,3625,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3625.npy,{5|7|5|6},{4|4|4|3},3625,0,1
1901,3627,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3627.npy,{6|6|6|7},{6|7|6|7},3627,2,2
1902,3628,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3628.npy,{6|6|6|7|7},{5|4|5|5|6},3628,1,2
1904,3630,personal,5865001,8.0,/z/lancelcy/R21/mfbs/3630.npy,{6|5|6|8},{6|6|6|8},3630,2,2
1906,3633,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3633.npy,{5|6|6|6},{6|7|6|6},3633,2,2
1907,3634,assessment,5865001,5.0,/z/lancelcy/R21/mfbs/3634.npy,{5|4|6|5|7},{5|5|6|6|7},3634,2,1
1908,3635,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3635.npy,{5|5|6|5},{6|6|6|6},3635,2,1
1909,3636,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3636.npy,{5|5|6|6},{6|6|6|6},3636,2,1
1910,3637,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3637.npy,{5|6|5|5},{4|5|4|4},3637,0,1
1911,3638,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3638.npy,{6|5|6|6},{5|5|6|5},3638,1,2
1912,3639,assessment,5865001,8.0,/z/lancelcy/R21/mfbs/3639.npy,{5|5|5|6},{5|5|5|6},3639,1,1
1913,3641,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3641.npy,{4|4|5|4},{3|3|4|4},3641,0,0
1916,3646,assessment,5865001,16.0,/z/lancelcy/R21/mfbs/3646.npy,{4|3|5|4|2},{4|2|3|5|2},3646,0,0
1919,3649,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3649.npy,{5|6|6|5},{6|7|7|7},3649,2,1
1920,3650,assessment,5865001,2.0,/z/lancelcy/R21/mfbs/3650.npy,{5|6|6|6},{6|4|6|7},3650,2,2
1923,3656,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3656.npy,{5|5|5|5},{6|6|6|5},3656,2,1
1924,3657,assessment,5865001,7.0,/z/lancelcy/R21/mfbs/3657.npy,{5|6},{5|5},3657,1,1
1927,3664,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3664.npy,{4|5|6|5|6},{5|4|5|5|7},3664,1,1
1928,3666,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3666.npy,{4},{5},3666,1,0
1929,3667,assessment,5865001,4.0,/z/lancelcy/R21/mfbs/3667.npy,{4|5|5},{3|4|5},3667,0,1
1931,3670,assessment,5865001,3.0,/z/lancelcy/R21/mfbs/3670.npy,{4|4|6|6},{6|6|7|6},3670,2,0
1932,3671,assessment,5865001,11.0,/z/lancelcy/R21/mfbs/3671.npy,{5|4|4|5},{5|6|6|6},3671,2,0
1935,3679,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3679.npy,{4|3|5|4},{4|2|3|4},3679,0,0
1937,3681,personal,5865001,6.0,/z/lancelcy/R21/mfbs/3681.npy,{5|4|5|3},{5|3|4|4},3681,0,0
1938,3682,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3682.npy,{4|3|3|4},{4|3|5|4},3682,0,0
1939,3683,personal,5865001,12.0,/z/lancelcy/R21/mfbs/3683.npy,{5|6|5|6|7},{6|6|6|8|8},3683,2,2
1942,3687,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3687.npy,{4|4|5|4},{4|3|4|4},3687,0,0
1943,3691,personal,5865001,7.0,/z/lancelcy/R21/mfbs/3691.npy,{5|3|4|6},{6|3|6|6},3691,2,0
1944,3694,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3694.npy,{5|2|5|4|6},{3|5|3|4|4},3694,0,0
1945,3696,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3696.npy,{5|5|5|3},{5|5|5|5},3696,1,1
1947,3708,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3708.npy,{4|3|5|5|3},{4|3|4|6|2},3708,0,0
1948,3710,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3710.npy,{3|4|3|3|5},{3|3|5|1|3},3710,0,0
1950,3717,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3717.npy,{5|6|6|6},{5|5|5|6},3717,1,2
1952,3719,personal,5865001,11.0,/z/lancelcy/R21/mfbs/3719.npy,{5|5|5|6|6},{5|5|5|5|4},3719,1,1
1954,3721,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3721.npy,{7|7|6|8|7},{4|4|4|4|4},3721,0,2
1960,3728,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3728.npy,{6|5|5|6},{5|4|5|5},3728,1,1
1961,3729,personal,5865001,4.0,/z/lancelcy/R21/mfbs/3729.npy,{5|5|6|5},{5|4|5|5},3729,1,1
1962,3730,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3730.npy,{3|4|5|5},{5|5|5|6},3730,1,0
1963,3731,personal,5865001,9.0,/z/lancelcy/R21/mfbs/3731.npy,{5|7|5|7|7},{6|5|5|6|7},3731,2,2
1964,3732,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3732.npy,{4|6|5|5|4},{6|6|5|5|5},3732,1,0
1967,3736,personal,5865001,5.0,/z/lancelcy/R21/mfbs/3736.npy,{5|7|7|7},{4|4|5|2},3736,0,2
1968,3737,personal,5865001,2.0,/z/lancelcy/R21/mfbs/3737.npy,{6|8|8|8},{4|3|4|2},3737,0,2
1969,3740,personal,5865001,3.0,/z/lancelcy/R21/mfbs/3740.npy,{6|7|7|8|7},{4|3|4|3|5},3740,0,2
