,features,dataset,emotion,validation,valence
1103,/z/lancelcy/PRIORI_Emotion/mfbs/78755.npy,0,0;1;0,0,1
1104,/z/lancelcy/PRIORI_Emotion/mfbs/78881.npy,0,1;0;0,0,0
1105,/z/lancelcy/PRIORI_Emotion/mfbs/78894.npy,0,0;1;0,0,1
1106,/z/lancelcy/PRIORI_Emotion/mfbs/78939.npy,0,0;1;0,0,1
1107,/z/lancelcy/PRIORI_Emotion/mfbs/79009.npy,0,0;1;0,0,1
1108,/z/lancelcy/PRIORI_Emotion/mfbs/79015.npy,0,0;1;0,0,1
1109,/z/lancelcy/PRIORI_Emotion/mfbs/79038.npy,0,1;0;0,0,0
1110,/z/lancelcy/PRIORI_Emotion/mfbs/79041.npy,0,0;0;1,0,2
1111,/z/lancelcy/PRIORI_Emotion/mfbs/79066.npy,0,0;1;0,0,1
1112,/z/lancelcy/PRIORI_Emotion/mfbs/79133.npy,0,1;0;0,0,0
1113,/z/lancelcy/PRIORI_Emotion/mfbs/79160.npy,0,0;0;1,0,2
1114,/z/lancelcy/PRIORI_Emotion/mfbs/79213.npy,0,1;0;0,0,0
1115,/z/lancelcy/PRIORI_Emotion/mfbs/79246.npy,0,0;0;1,0,2
1116,/z/lancelcy/PRIORI_Emotion/mfbs/79299.npy,0,1;0;0,0,0
1117,/z/lancelcy/PRIORI_Emotion/mfbs/79319.npy,0,1;0;0,0,0
1118,/z/lancelcy/PRIORI_Emotion/mfbs/79350.npy,0,0;1;0,0,1
1119,/z/lancelcy/PRIORI_Emotion/mfbs/79379.npy,0,0;1;0,0,1
1120,/z/lancelcy/PRIORI_Emotion/mfbs/79398.npy,0,1;0;0,0,0
1121,/z/lancelcy/PRIORI_Emotion/mfbs/79469.npy,0,0;1;0,0,1
1122,/z/lancelcy/PRIORI_Emotion/mfbs/79502.npy,0,0;1;0,0,1
1123,/z/lancelcy/PRIORI_Emotion/mfbs/79525.npy,0,0;1;0,0,1
1124,/z/lancelcy/PRIORI_Emotion/mfbs/79528.npy,0,0;0;1,0,2
1125,/z/lancelcy/PRIORI_Emotion/mfbs/79566.npy,0,0;0;1,0,2
1126,/z/lancelcy/PRIORI_Emotion/mfbs/79603.npy,0,0;0;1,0,2
1127,/z/lancelcy/PRIORI_Emotion/mfbs/79625.npy,0,1;0;0,0,0
1128,/z/lancelcy/PRIORI_Emotion/mfbs/79703.npy,0,0;1;0,0,1
1129,/z/lancelcy/PRIORI_Emotion/mfbs/79719.npy,0,1;0;0,0,0
1130,/z/lancelcy/PRIORI_Emotion/mfbs/79800.npy,0,0;0;1,0,2
1131,/z/lancelcy/PRIORI_Emotion/mfbs/79823.npy,0,0;1;0,0,1
1132,/z/lancelcy/PRIORI_Emotion/mfbs/79897.npy,0,1;0;0,0,0
1133,/z/lancelcy/PRIORI_Emotion/mfbs/79985.npy,0,0;1;0,0,1
1134,/z/lancelcy/PRIORI_Emotion/mfbs/79993.npy,0,0;1;0,0,1
1135,/z/lancelcy/PRIORI_Emotion/mfbs/80011.npy,0,0;0;1,0,2
1136,/z/lancelcy/PRIORI_Emotion/mfbs/80022.npy,0,0;1;0,0,1
1137,/z/lancelcy/PRIORI_Emotion/mfbs/80040.npy,0,0;0;1,0,2
1138,/z/lancelcy/PRIORI_Emotion/mfbs/80093.npy,0,0;1;0,0,1
1139,/z/lancelcy/PRIORI_Emotion/mfbs/80111.npy,0,0;0;1,0,2
1140,/z/lancelcy/PRIORI_Emotion/mfbs/80113.npy,0,0;0;1,0,2
1141,/z/lancelcy/PRIORI_Emotion/mfbs/80117.npy,0,0;0;1,0,2
1142,/z/lancelcy/PRIORI_Emotion/mfbs/80140.npy,0,0;0;1,0,2
1143,/z/lancelcy/PRIORI_Emotion/mfbs/80141.npy,0,0;1;0,0,1
1144,/z/lancelcy/PRIORI_Emotion/mfbs/80202.npy,0,0;0;1,0,2
1145,/z/lancelcy/PRIORI_Emotion/mfbs/80229.npy,0,1;0;0,0,0
1146,/z/lancelcy/PRIORI_Emotion/mfbs/80233.npy,0,1;0;0,0,0
1147,/z/lancelcy/PRIORI_Emotion/mfbs/80240.npy,0,1;0;0,0,0
1148,/z/lancelcy/PRIORI_Emotion/mfbs/80255.npy,0,1;0;0,0,0
1149,/z/lancelcy/PRIORI_Emotion/mfbs/80297.npy,0,1;0;0,0,0
1150,/z/lancelcy/PRIORI_Emotion/mfbs/80307.npy,0,1;0;0,0,0
1151,/z/lancelcy/PRIORI_Emotion/mfbs/80321.npy,0,1;0;0,0,0
1152,/z/lancelcy/PRIORI_Emotion/mfbs/80333.npy,0,0;1;0,0,1
1153,/z/lancelcy/PRIORI_Emotion/mfbs/80405.npy,0,0;0;1,0,2
1154,/z/lancelcy/PRIORI_Emotion/mfbs/80433.npy,0,0;1;0,0,1
1155,/z/lancelcy/PRIORI_Emotion/mfbs/80460.npy,0,0;1;0,0,1
1156,/z/lancelcy/PRIORI_Emotion/mfbs/80489.npy,0,0;0;1,0,2
1157,/z/lancelcy/PRIORI_Emotion/mfbs/80536.npy,0,0;1;0,0,1
1158,/z/lancelcy/PRIORI_Emotion/mfbs/80544.npy,0,0;1;0,0,1
1159,/z/lancelcy/PRIORI_Emotion/mfbs/80563.npy,0,0;0;1,0,2
1160,/z/lancelcy/PRIORI_Emotion/mfbs/80568.npy,0,0;0;1,0,2
1161,/z/lancelcy/PRIORI_Emotion/mfbs/80585.npy,0,1;0;0,0,0
1162,/z/lancelcy/PRIORI_Emotion/mfbs/80604.npy,0,0;1;0,0,1
1163,/z/lancelcy/PRIORI_Emotion/mfbs/80669.npy,0,1;0;0,0,0
1164,/z/lancelcy/PRIORI_Emotion/mfbs/80711.npy,0,1;0;0,0,0
1165,/z/lancelcy/PRIORI_Emotion/mfbs/80725.npy,0,1;0;0,0,0
1166,/z/lancelcy/PRIORI_Emotion/mfbs/80759.npy,0,1;0;0,0,0
1167,/z/lancelcy/PRIORI_Emotion/mfbs/80761.npy,0,0;1;0,0,1
1168,/z/lancelcy/PRIORI_Emotion/mfbs/80763.npy,0,1;0;0,0,0
1169,/z/lancelcy/PRIORI_Emotion/mfbs/80822.npy,0,0;1;0,0,1
1170,/z/lancelcy/PRIORI_Emotion/mfbs/80851.npy,0,0;1;0,0,1
1171,/z/lancelcy/PRIORI_Emotion/mfbs/80863.npy,0,1;0;0,0,0
1172,/z/lancelcy/PRIORI_Emotion/mfbs/81015.npy,0,0;1;0,0,1
1173,/z/lancelcy/PRIORI_Emotion/mfbs/81037.npy,0,0;1;0,0,1
1174,/z/lancelcy/PRIORI_Emotion/mfbs/81069.npy,0,0;1;0,0,1
1175,/z/lancelcy/PRIORI_Emotion/mfbs/81076.npy,0,1;0;0,0,0
1176,/z/lancelcy/PRIORI_Emotion/mfbs/81120.npy,0,0;0;1,0,2
1177,/z/lancelcy/PRIORI_Emotion/mfbs/81132.npy,0,0;1;0,0,1
1178,/z/lancelcy/PRIORI_Emotion/mfbs/81190.npy,0,1;0;0,0,0
1179,/z/lancelcy/PRIORI_Emotion/mfbs/81192.npy,0,0;0;1,0,2
1180,/z/lancelcy/PRIORI_Emotion/mfbs/81204.npy,0,0;1;0,0,1
1181,/z/lancelcy/PRIORI_Emotion/mfbs/81230.npy,0,0;0;1,0,2
1182,/z/lancelcy/PRIORI_Emotion/mfbs/81232.npy,0,1;0;0,0,0
1183,/z/lancelcy/PRIORI_Emotion/mfbs/81234.npy,0,1;0;0,0,0
1184,/z/lancelcy/PRIORI_Emotion/mfbs/81249.npy,0,1;0;0,0,0
1185,/z/lancelcy/PRIORI_Emotion/mfbs/81258.npy,0,1;0;0,0,0
1186,/z/lancelcy/PRIORI_Emotion/mfbs/81278.npy,0,0;1;0,0,1
1187,/z/lancelcy/PRIORI_Emotion/mfbs/81281.npy,0,0;0;1,0,2
1188,/z/lancelcy/PRIORI_Emotion/mfbs/81315.npy,0,1;0;0,0,0
1189,/z/lancelcy/PRIORI_Emotion/mfbs/81365.npy,0,0;0;1,0,2
1190,/z/lancelcy/PRIORI_Emotion/mfbs/81393.npy,0,0;0;1,0,2
1191,/z/lancelcy/PRIORI_Emotion/mfbs/81406.npy,0,0;0;1,0,2
1192,/z/lancelcy/PRIORI_Emotion/mfbs/81417.npy,0,1;0;0,0,0
1193,/z/lancelcy/PRIORI_Emotion/mfbs/81430.npy,0,1;0;0,0,0
1194,/z/lancelcy/PRIORI_Emotion/mfbs/81535.npy,0,0;1;0,0,1
1195,/z/lancelcy/PRIORI_Emotion/mfbs/81601.npy,0,1;0;0,0,0
1196,/z/lancelcy/PRIORI_Emotion/mfbs/81607.npy,0,1;0;0,0,0
1197,/z/lancelcy/PRIORI_Emotion/mfbs/81608.npy,0,1;0;0,0,0
1198,/z/lancelcy/PRIORI_Emotion/mfbs/81612.npy,0,0;0;1,0,2
1199,/z/lancelcy/PRIORI_Emotion/mfbs/81615.npy,0,1;0;0,0,0
1200,/z/lancelcy/PRIORI_Emotion/mfbs/81645.npy,0,1;0;0,0,0
1201,/z/lancelcy/PRIORI_Emotion/mfbs/81692.npy,0,0;1;0,0,1
1202,/z/lancelcy/PRIORI_Emotion/mfbs/81740.npy,0,0;0;1,0,2
1203,/z/lancelcy/PRIORI_Emotion/mfbs/81751.npy,0,1;0;0,0,0
1204,/z/lancelcy/PRIORI_Emotion/mfbs/81817.npy,0,0;1;0,0,1
1205,/z/lancelcy/PRIORI_Emotion/mfbs/81874.npy,0,0;0;1,0,2
1206,/z/lancelcy/PRIORI_Emotion/mfbs/81945.npy,0,1;0;0,0,0
1207,/z/lancelcy/PRIORI_Emotion/mfbs/81959.npy,0,1;0;0,0,0
1208,/z/lancelcy/PRIORI_Emotion/mfbs/81979.npy,0,0;1;0,0,1
1209,/z/lancelcy/PRIORI_Emotion/mfbs/81995.npy,0,0;0;1,0,2
1210,/z/lancelcy/PRIORI_Emotion/mfbs/82007.npy,0,0;1;0,0,1
1211,/z/lancelcy/PRIORI_Emotion/mfbs/82068.npy,0,0;0;1,0,2
1212,/z/lancelcy/PRIORI_Emotion/mfbs/82100.npy,0,1;0;0,0,0
1213,/z/lancelcy/PRIORI_Emotion/mfbs/82149.npy,0,0;0;1,0,2
1214,/z/lancelcy/PRIORI_Emotion/mfbs/82182.npy,0,0;0;1,0,2
1215,/z/lancelcy/PRIORI_Emotion/mfbs/82198.npy,0,0;1;0,0,1
1216,/z/lancelcy/PRIORI_Emotion/mfbs/82236.npy,0,0;1;0,0,1
1217,/z/lancelcy/PRIORI_Emotion/mfbs/82256.npy,0,0;1;0,0,1
1218,/z/lancelcy/PRIORI_Emotion/mfbs/82259.npy,0,0;1;0,0,1
1219,/z/lancelcy/PRIORI_Emotion/mfbs/82286.npy,0,1;0;0,0,0
1220,/z/lancelcy/PRIORI_Emotion/mfbs/82293.npy,0,1;0;0,0,0
1221,/z/lancelcy/PRIORI_Emotion/mfbs/82299.npy,0,1;0;0,0,0
1222,/z/lancelcy/PRIORI_Emotion/mfbs/82306.npy,0,0;0;1,0,2
1223,/z/lancelcy/PRIORI_Emotion/mfbs/82317.npy,0,1;0;0,0,0
1224,/z/lancelcy/PRIORI_Emotion/mfbs/82327.npy,0,0;0;1,0,2
1225,/z/lancelcy/PRIORI_Emotion/mfbs/82386.npy,0,1;0;0,0,0
1226,/z/lancelcy/PRIORI_Emotion/mfbs/82410.npy,0,0;1;0,0,1
1227,/z/lancelcy/PRIORI_Emotion/mfbs/82419.npy,0,0;1;0,0,1
1228,/z/lancelcy/PRIORI_Emotion/mfbs/82523.npy,0,0;1;0,0,1
1229,/z/lancelcy/PRIORI_Emotion/mfbs/82526.npy,0,0;0;1,0,2
1230,/z/lancelcy/PRIORI_Emotion/mfbs/82586.npy,0,0;1;0,0,1
1231,/z/lancelcy/PRIORI_Emotion/mfbs/82628.npy,0,0;0;1,0,2
1232,/z/lancelcy/PRIORI_Emotion/mfbs/82642.npy,0,1;0;0,0,0
1233,/z/lancelcy/PRIORI_Emotion/mfbs/82650.npy,0,0;1;0,0,1
1234,/z/lancelcy/PRIORI_Emotion/mfbs/82674.npy,0,0;1;0,0,1
1235,/z/lancelcy/PRIORI_Emotion/mfbs/82687.npy,0,0;1;0,0,1
1236,/z/lancelcy/PRIORI_Emotion/mfbs/82707.npy,0,0;1;0,0,1
1237,/z/lancelcy/PRIORI_Emotion/mfbs/82726.npy,0,1;0;0,0,0
1238,/z/lancelcy/PRIORI_Emotion/mfbs/82740.npy,0,1;0;0,0,0
1239,/z/lancelcy/PRIORI_Emotion/mfbs/82741.npy,0,1;0;0,0,0
1240,/z/lancelcy/PRIORI_Emotion/mfbs/82807.npy,0,1;0;0,0,0
1241,/z/lancelcy/PRIORI_Emotion/mfbs/82808.npy,0,0;1;0,0,1
1242,/z/lancelcy/PRIORI_Emotion/mfbs/82864.npy,0,1;0;0,0,0
1243,/z/lancelcy/PRIORI_Emotion/mfbs/82881.npy,0,0;0;1,0,2
1244,/z/lancelcy/PRIORI_Emotion/mfbs/82882.npy,0,0;0;1,0,2
1245,/z/lancelcy/PRIORI_Emotion/mfbs/82962.npy,0,0;0;1,0,2
1246,/z/lancelcy/PRIORI_Emotion/mfbs/82975.npy,0,0;1;0,0,1
1247,/z/lancelcy/PRIORI_Emotion/mfbs/82993.npy,0,0;0;1,0,2
1248,/z/lancelcy/PRIORI_Emotion/mfbs/83089.npy,0,1;0;0,0,0
1249,/z/lancelcy/PRIORI_Emotion/mfbs/83106.npy,0,0;0;1,0,2
1250,/z/lancelcy/PRIORI_Emotion/mfbs/83110.npy,0,0;0;1,0,2
1251,/z/lancelcy/PRIORI_Emotion/mfbs/83133.npy,0,0;0;1,0,2
1252,/z/lancelcy/PRIORI_Emotion/mfbs/83144.npy,0,0;1;0,0,1
1253,/z/lancelcy/PRIORI_Emotion/mfbs/83160.npy,0,1;0;0,0,0
1254,/z/lancelcy/PRIORI_Emotion/mfbs/83193.npy,0,1;0;0,0,0
1255,/z/lancelcy/PRIORI_Emotion/mfbs/83197.npy,0,1;0;0,0,0
1256,/z/lancelcy/PRIORI_Emotion/mfbs/83209.npy,0,0;1;0,0,1
1257,/z/lancelcy/PRIORI_Emotion/mfbs/83215.npy,0,0;1;0,0,1
1258,/z/lancelcy/PRIORI_Emotion/mfbs/83239.npy,0,0;1;0,0,1
1259,/z/lancelcy/PRIORI_Emotion/mfbs/83250.npy,0,0;1;0,0,1
1260,/z/lancelcy/PRIORI_Emotion/mfbs/83254.npy,0,1;0;0,0,0
1261,/z/lancelcy/PRIORI_Emotion/mfbs/83274.npy,0,0;1;0,0,1
1262,/z/lancelcy/PRIORI_Emotion/mfbs/83314.npy,0,0;1;0,0,1
1263,/z/lancelcy/PRIORI_Emotion/mfbs/83316.npy,0,1;0;0,0,0
1264,/z/lancelcy/PRIORI_Emotion/mfbs/83321.npy,0,1;0;0,0,0
1265,/z/lancelcy/PRIORI_Emotion/mfbs/83355.npy,0,1;0;0,0,0
1266,/z/lancelcy/PRIORI_Emotion/mfbs/83363.npy,0,0;1;0,0,1
1267,/z/lancelcy/PRIORI_Emotion/mfbs/83378.npy,0,1;0;0,0,0
1268,/z/lancelcy/PRIORI_Emotion/mfbs/83379.npy,0,0;0;1,0,2
1269,/z/lancelcy/PRIORI_Emotion/mfbs/83421.npy,0,0;1;0,0,1
1270,/z/lancelcy/PRIORI_Emotion/mfbs/83452.npy,0,1;0;0,0,0
1271,/z/lancelcy/PRIORI_Emotion/mfbs/83470.npy,0,1;0;0,0,0
1272,/z/lancelcy/PRIORI_Emotion/mfbs/83475.npy,0,1;0;0,0,0
1273,/z/lancelcy/PRIORI_Emotion/mfbs/83478.npy,0,1;0;0,0,0
1274,/z/lancelcy/PRIORI_Emotion/mfbs/83490.npy,0,1;0;0,0,0
1275,/z/lancelcy/PRIORI_Emotion/mfbs/83499.npy,0,0;1;0,0,1
1276,/z/lancelcy/PRIORI_Emotion/mfbs/83500.npy,0,0;1;0,0,1
1277,/z/lancelcy/PRIORI_Emotion/mfbs/83513.npy,0,0;1;0,0,1
1278,/z/lancelcy/PRIORI_Emotion/mfbs/83520.npy,0,1;0;0,0,0
1279,/z/lancelcy/PRIORI_Emotion/mfbs/83592.npy,0,0;0;1,0,2
1280,/z/lancelcy/PRIORI_Emotion/mfbs/83611.npy,0,0;1;0,0,1
1281,/z/lancelcy/PRIORI_Emotion/mfbs/83612.npy,0,0;0;1,0,2
1282,/z/lancelcy/PRIORI_Emotion/mfbs/83636.npy,0,1;0;0,0,0
1283,/z/lancelcy/PRIORI_Emotion/mfbs/83647.npy,0,1;0;0,0,0
1284,/z/lancelcy/PRIORI_Emotion/mfbs/83659.npy,0,0;1;0,0,1
1285,/z/lancelcy/PRIORI_Emotion/mfbs/83671.npy,0,0;0;1,0,2
1286,/z/lancelcy/PRIORI_Emotion/mfbs/83727.npy,0,1;0;0,0,0
1287,/z/lancelcy/PRIORI_Emotion/mfbs/83754.npy,0,0;0;1,0,2
1288,/z/lancelcy/PRIORI_Emotion/mfbs/83784.npy,0,0;1;0,0,1
1289,/z/lancelcy/PRIORI_Emotion/mfbs/83798.npy,0,1;0;0,0,0
1290,/z/lancelcy/PRIORI_Emotion/mfbs/83804.npy,0,0;1;0,0,1
1291,/z/lancelcy/PRIORI_Emotion/mfbs/83848.npy,0,1;0;0,0,0
1292,/z/lancelcy/PRIORI_Emotion/mfbs/83850.npy,0,1;0;0,0,0
1293,/z/lancelcy/PRIORI_Emotion/mfbs/83926.npy,0,0;1;0,0,1
1294,/z/lancelcy/PRIORI_Emotion/mfbs/83953.npy,0,0;0;1,0,2
1295,/z/lancelcy/PRIORI_Emotion/mfbs/83974.npy,0,0;0;1,0,2
1296,/z/lancelcy/PRIORI_Emotion/mfbs/84020.npy,0,0;0;1,0,2
1297,/z/lancelcy/PRIORI_Emotion/mfbs/84029.npy,0,1;0;0,0,0
1298,/z/lancelcy/PRIORI_Emotion/mfbs/84077.npy,0,0;0;1,0,2
1299,/z/lancelcy/PRIORI_Emotion/mfbs/84097.npy,0,0;0;1,0,2
1300,/z/lancelcy/PRIORI_Emotion/mfbs/84131.npy,0,1;0;0,0,0
1301,/z/lancelcy/PRIORI_Emotion/mfbs/84136.npy,0,1;0;0,0,0
1302,/z/lancelcy/PRIORI_Emotion/mfbs/84161.npy,0,1;0;0,0,0
1303,/z/lancelcy/PRIORI_Emotion/mfbs/84164.npy,0,1;0;0,0,0
1304,/z/lancelcy/PRIORI_Emotion/mfbs/84186.npy,0,1;0;0,0,0
1305,/z/lancelcy/PRIORI_Emotion/mfbs/84210.npy,0,0;1;0,0,1
1306,/z/lancelcy/PRIORI_Emotion/mfbs/84219.npy,0,0;1;0,0,1
1307,/z/lancelcy/PRIORI_Emotion/mfbs/84222.npy,0,1;0;0,0,0
1308,/z/lancelcy/PRIORI_Emotion/mfbs/84225.npy,0,0;1;0,0,1
1309,/z/lancelcy/PRIORI_Emotion/mfbs/84228.npy,0,0;1;0,0,1
1310,/z/lancelcy/PRIORI_Emotion/mfbs/84254.npy,0,0;1;0,0,1
1311,/z/lancelcy/PRIORI_Emotion/mfbs/84297.npy,0,0;1;0,0,1
1312,/z/lancelcy/PRIORI_Emotion/mfbs/84307.npy,0,0;1;0,0,1
1313,/z/lancelcy/PRIORI_Emotion/mfbs/84312.npy,0,0;1;0,0,1
1314,/z/lancelcy/PRIORI_Emotion/mfbs/84357.npy,0,1;0;0,0,0
1315,/z/lancelcy/PRIORI_Emotion/mfbs/84376.npy,0,0;1;0,0,1
1316,/z/lancelcy/PRIORI_Emotion/mfbs/84381.npy,0,1;0;0,0,0
1317,/z/lancelcy/PRIORI_Emotion/mfbs/84387.npy,0,1;0;0,0,0
1318,/z/lancelcy/PRIORI_Emotion/mfbs/84391.npy,0,0;1;0,0,1
1319,/z/lancelcy/PRIORI_Emotion/mfbs/84394.npy,0,1;0;0,0,0
1320,/z/lancelcy/PRIORI_Emotion/mfbs/84404.npy,0,1;0;0,0,0
1321,/z/lancelcy/PRIORI_Emotion/mfbs/84407.npy,0,1;0;0,0,0
1322,/z/lancelcy/PRIORI_Emotion/mfbs/84408.npy,0,0;1;0,0,1
1323,/z/lancelcy/PRIORI_Emotion/mfbs/84452.npy,0,0;1;0,0,1
1324,/z/lancelcy/PRIORI_Emotion/mfbs/84461.npy,0,0;0;1,0,2
1325,/z/lancelcy/PRIORI_Emotion/mfbs/84638.npy,0,0;0;1,0,2
1326,/z/lancelcy/PRIORI_Emotion/mfbs/84654.npy,0,0;0;1,0,2
1327,/z/lancelcy/PRIORI_Emotion/mfbs/84710.npy,0,0;0;1,0,2
1328,/z/lancelcy/PRIORI_Emotion/mfbs/84812.npy,0,1;0;0,0,0
1329,/z/lancelcy/PRIORI_Emotion/mfbs/84815.npy,0,1;0;0,0,0
1330,/z/lancelcy/PRIORI_Emotion/mfbs/84823.npy,0,1;0;0,0,0
1331,/z/lancelcy/PRIORI_Emotion/mfbs/84843.npy,0,1;0;0,0,0
1332,/z/lancelcy/PRIORI_Emotion/mfbs/84876.npy,0,0;0;1,0,2
1333,/z/lancelcy/PRIORI_Emotion/mfbs/84880.npy,0,0;0;1,0,2
1334,/z/lancelcy/PRIORI_Emotion/mfbs/84895.npy,0,0;0;1,0,2
1335,/z/lancelcy/PRIORI_Emotion/mfbs/84896.npy,0,0;1;0,0,1
1336,/z/lancelcy/PRIORI_Emotion/mfbs/84922.npy,0,0;0;1,0,2
1337,/z/lancelcy/PRIORI_Emotion/mfbs/84984.npy,0,0;1;0,0,1
1338,/z/lancelcy/PRIORI_Emotion/mfbs/85015.npy,0,0;1;0,0,1
1339,/z/lancelcy/PRIORI_Emotion/mfbs/85018.npy,0,0;1;0,0,1
1340,/z/lancelcy/PRIORI_Emotion/mfbs/85025.npy,0,0;1;0,0,1
1341,/z/lancelcy/PRIORI_Emotion/mfbs/85052.npy,0,0;1;0,0,1
1342,/z/lancelcy/PRIORI_Emotion/mfbs/85056.npy,0,0;1;0,0,1
1343,/z/lancelcy/PRIORI_Emotion/mfbs/85060.npy,0,0;1;0,0,1
1344,/z/lancelcy/PRIORI_Emotion/mfbs/85067.npy,0,1;0;0,0,0
1345,/z/lancelcy/PRIORI_Emotion/mfbs/85068.npy,0,0;1;0,0,1
1346,/z/lancelcy/PRIORI_Emotion/mfbs/85100.npy,0,0;1;0,0,1
1347,/z/lancelcy/PRIORI_Emotion/mfbs/85123.npy,0,1;0;0,0,0
1348,/z/lancelcy/PRIORI_Emotion/mfbs/85126.npy,0,1;0;0,0,0
1349,/z/lancelcy/PRIORI_Emotion/mfbs/85157.npy,0,0;1;0,0,1
1350,/z/lancelcy/PRIORI_Emotion/mfbs/85181.npy,0,0;0;1,0,2
1351,/z/lancelcy/PRIORI_Emotion/mfbs/85204.npy,0,1;0;0,0,0
1352,/z/lancelcy/PRIORI_Emotion/mfbs/85221.npy,0,1;0;0,0,0
1353,/z/lancelcy/PRIORI_Emotion/mfbs/85229.npy,0,0;0;1,0,2
1354,/z/lancelcy/PRIORI_Emotion/mfbs/85255.npy,0,0;1;0,0,1
1355,/z/lancelcy/PRIORI_Emotion/mfbs/85258.npy,0,0;1;0,0,1
1356,/z/lancelcy/PRIORI_Emotion/mfbs/85261.npy,0,1;0;0,0,0
1357,/z/lancelcy/PRIORI_Emotion/mfbs/85262.npy,0,0;1;0,0,1
1358,/z/lancelcy/PRIORI_Emotion/mfbs/85306.npy,0,0;0;1,0,2
1359,/z/lancelcy/PRIORI_Emotion/mfbs/85327.npy,0,0;0;1,0,2
1360,/z/lancelcy/PRIORI_Emotion/mfbs/85354.npy,0,0;0;1,0,2
1361,/z/lancelcy/PRIORI_Emotion/mfbs/85361.npy,0,0;1;0,0,1
1362,/z/lancelcy/PRIORI_Emotion/mfbs/85381.npy,0,1;0;0,0,0
1363,/z/lancelcy/PRIORI_Emotion/mfbs/85415.npy,0,0;1;0,0,1
1364,/z/lancelcy/PRIORI_Emotion/mfbs/85430.npy,0,0;1;0,0,1
1365,/z/lancelcy/PRIORI_Emotion/mfbs/85435.npy,0,0;0;1,0,2
1366,/z/lancelcy/PRIORI_Emotion/mfbs/85473.npy,0,1;0;0,0,0
1367,/z/lancelcy/PRIORI_Emotion/mfbs/85494.npy,0,1;0;0,0,0
1368,/z/lancelcy/PRIORI_Emotion/mfbs/85530.npy,0,1;0;0,0,0
1369,/z/lancelcy/PRIORI_Emotion/mfbs/85536.npy,0,0;1;0,0,1
1370,/z/lancelcy/PRIORI_Emotion/mfbs/85587.npy,0,0;0;1,0,2
1371,/z/lancelcy/PRIORI_Emotion/mfbs/85598.npy,0,0;1;0,0,1
1372,/z/lancelcy/PRIORI_Emotion/mfbs/85625.npy,0,0;1;0,0,1
1373,/z/lancelcy/PRIORI_Emotion/mfbs/85655.npy,0,0;1;0,0,1
1374,/z/lancelcy/PRIORI_Emotion/mfbs/85723.npy,0,1;0;0,0,0
1375,/z/lancelcy/PRIORI_Emotion/mfbs/85727.npy,0,1;0;0,0,0
1376,/z/lancelcy/PRIORI_Emotion/mfbs/85744.npy,0,1;0;0,0,0
1377,/z/lancelcy/PRIORI_Emotion/mfbs/85775.npy,0,1;0;0,0,0
1378,/z/lancelcy/PRIORI_Emotion/mfbs/85814.npy,0,1;0;0,0,0
1379,/z/lancelcy/PRIORI_Emotion/mfbs/85838.npy,0,1;0;0,0,0
1380,/z/lancelcy/PRIORI_Emotion/mfbs/85872.npy,0,0;1;0,0,1
1381,/z/lancelcy/PRIORI_Emotion/mfbs/85874.npy,0,0;1;0,0,1
1382,/z/lancelcy/PRIORI_Emotion/mfbs/85900.npy,0,0;1;0,0,1
1383,/z/lancelcy/PRIORI_Emotion/mfbs/86032.npy,0,0;1;0,0,1
1384,/z/lancelcy/PRIORI_Emotion/mfbs/86074.npy,0,0;0;1,0,2
1385,/z/lancelcy/PRIORI_Emotion/mfbs/86089.npy,0,0;1;0,0,1
1386,/z/lancelcy/PRIORI_Emotion/mfbs/86096.npy,0,0;0;1,0,2
1387,/z/lancelcy/PRIORI_Emotion/mfbs/86120.npy,0,0;0;1,0,2
1388,/z/lancelcy/PRIORI_Emotion/mfbs/86122.npy,0,0;0;1,0,2
1389,/z/lancelcy/PRIORI_Emotion/mfbs/86140.npy,0,0;0;1,0,2
1390,/z/lancelcy/PRIORI_Emotion/mfbs/86148.npy,0,0;0;1,0,2
1391,/z/lancelcy/PRIORI_Emotion/mfbs/86172.npy,0,1;0;0,0,0
1392,/z/lancelcy/PRIORI_Emotion/mfbs/86183.npy,0,1;0;0,0,0
1393,/z/lancelcy/PRIORI_Emotion/mfbs/86188.npy,0,1;0;0,0,0
1394,/z/lancelcy/PRIORI_Emotion/mfbs/86193.npy,0,1;0;0,0,0
1395,/z/lancelcy/PRIORI_Emotion/mfbs/86197.npy,0,1;0;0,0,0
1396,/z/lancelcy/PRIORI_Emotion/mfbs/86205.npy,0,1;0;0,0,0
1397,/z/lancelcy/PRIORI_Emotion/mfbs/86206.npy,0,1;0;0,0,0
1398,/z/lancelcy/PRIORI_Emotion/mfbs/86213.npy,0,1;0;0,0,0
1399,/z/lancelcy/PRIORI_Emotion/mfbs/86230.npy,0,0;0;1,0,2
1400,/z/lancelcy/PRIORI_Emotion/mfbs/86233.npy,0,1;0;0,0,0
1401,/z/lancelcy/PRIORI_Emotion/mfbs/86260.npy,0,0;0;1,0,2
1402,/z/lancelcy/PRIORI_Emotion/mfbs/86273.npy,0,0;0;1,0,2
1403,/z/lancelcy/PRIORI_Emotion/mfbs/86298.npy,0,0;0;1,0,2
1404,/z/lancelcy/PRIORI_Emotion/mfbs/86307.npy,0,0;0;1,0,2
1405,/z/lancelcy/PRIORI_Emotion/mfbs/86317.npy,0,0;0;1,0,2
