,Unnamed: 0,exp,sub_id,segment_seconds,path,activation_arr,valence_arr,segment_id,valence,arousal
499,1010,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1010.npy,{3|3|3|4|4},{3|3|3|4|4},1010,0,0
500,1011,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1011.npy,{3|3|2|4|2},{3|5|6|5|5},1011,1,0
501,1015,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1015.npy,{4|3|4|3|5},{4|4|5|4|4},1015,0,0
502,1019,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1019.npy,{3|3|5|3|2},{4|4|4|3|3},1019,0,0
503,1020,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1020.npy,{3|3|3|3|1},{5|5|4|3|1},1020,0,0
504,1024,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1024.npy,{3|2|2|2|2},{3|3|4|2|3},1024,0,0
505,1025,personal,1830001,16.0,/z/lancelcy/R21/mfbs/1025.npy,{3|4|6|4|4},{4|5|5|4|3},1025,0,0
506,1026,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1026.npy,{6|5|5|6|5|4},{6|7|6|7|6|8},1026,2,1
507,1028,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1028.npy,{3|2|3|3|2},{4|3|5|4|1},1028,0,0
508,1029,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1029.npy,{4|4|4|4|3|2},{5|4|3|4|4|4},1029,0,0
509,1030,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1030.npy,{4|4|5|3|4},{4|4|5|4|3},1030,0,0
510,1032,personal,1830001,19.0,/z/lancelcy/R21/mfbs/1032.npy,{5|3|5|6|3|3},{5|6|5|6|5|9},1032,1,0
511,1033,personal,1830001,12.0,/z/lancelcy/R21/mfbs/1033.npy,{6|4|5|7|4|4},{4|5|5|6|4|6},1033,0,0
512,1034,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1034.npy,{7|4|7|7|7|7},{3|4|4|4|1|5},1034,0,2
513,1035,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1035.npy,{7|4|5|6|6|6},{4|5|4|4|5|5},1035,0,2
514,1036,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1036.npy,{4|3|3|3|4|4},{6|4|6|6|6|4},1036,2,0
515,1047,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1047.npy,{4|5|6|6|4|4},{5|5|6|5|6|5},1047,1,0
516,1049,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1049.npy,{4|4|6|4|3},{4|3|4|4|4},1049,0,0
517,1052,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1052.npy,{4|4|3|3|4},{5|4|4|4|5},1052,0,0
518,1053,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1053.npy,{3|3|4|4|3},{6|6|7|5|5},1053,2,0
519,1055,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1055.npy,{4|5|6|6|6},{6|5|5|5|7},1055,1,2
520,1057,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1057.npy,{3|4|4|4|4},{4|4|4|5|3},1057,0,0
521,1062,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1062.npy,{4|4|6|5|5},{4|7|5|5|5},1062,1,0
522,1067,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1067.npy,{4|6|6|6|5},{5|5|4|3|5},1067,1,2
523,1068,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1068.npy,{5|3|4|6|6|5},{4|5|4|5|6|4},1068,0,0
524,1072,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1072.npy,{7|7|8|7|7},{4|4|5|5|8},1072,0,2
525,1073,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1073.npy,{6|7|7|6|5},{5|5|5|5|7},1073,1,2
526,1076,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1076.npy,{6|7|8|7|7},{6|8|7|8|8},1076,2,2
527,1077,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1077.npy,{7|5|7|7|8|8},{6|5|7|5|6|9},1077,2,2
528,1078,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1078.npy,{5|8|8|7|8},{5|7|5|6|9},1078,2,2
529,1079,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1079.npy,{4|7|5|7|5},{6|7|7|7|7},1079,2,1
530,1081,personal,1830001,12.0,/z/lancelcy/R21/mfbs/1081.npy,{5|8|8|7|7},{7|7|6|7|8},1081,2,2
531,1082,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1082.npy,{5|7|7|7|7},{5|6|6|5|7},1082,2,2
532,1083,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1083.npy,{5|7|7|7|7},{5|6|6|6|8},1083,2,2
533,1084,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1084.npy,{7|7|8|7|9},{6|7|6|6|8},1084,2,2
534,1085,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1085.npy,{5|7|6|7|7},{6|7|6|7|7},1085,2,2
535,1086,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1086.npy,{5|7|7|6|8},{5|7|5|6|7},1086,2,2
536,1087,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1087.npy,{7|7|7|7|9},{8|7|7|6|9},1087,2,2
537,1092,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1092.npy,{4|5|6|7|6},{5|4|4|5|5},1092,1,2
538,1093,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1093.npy,{6|5|5|6|7|4},{3|5|4|4|4|4},1093,0,2
539,1094,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1094.npy,{5|6|7|6|5},{5|6|5|5|5},1094,1,2
540,1095,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1095.npy,{3|5|6|6|5},{5|4|4|3|5},1095,0,1
541,1096,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1096.npy,{5|4|5|5|6|6|6|6|5},{6|5|5|5|6|6|6|6|6},1096,2,1
542,1097,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1097.npy,{4|5|5|6|5|5},{4|5|3|4|2|4},1097,0,1
543,1098,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1098.npy,{5|4|5|6|5|4},{4|5|4|4|3|5},1098,0,1
544,1099,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1099.npy,{6|6|6|7|5},{7|6|7|6|5},1099,2,2
545,1100,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1100.npy,{6|3|5|6|5|5},{6|4|6|5|5|5},1100,1,1
546,1101,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1101.npy,{4|5|7|5|5},{5|5|6|5|5},1101,1,1
547,1102,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1102.npy,{6|4|5|6|6|4},{6|6|6|6|6|6},1102,2,2
548,1103,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1103.npy,{7|5|7|7|7|6},{5|5|5|5|5|6},1103,1,2
549,1107,personal,1830001,17.0,/z/lancelcy/R21/mfbs/1107.npy,{6|7|7|6|7},{5|6|6|5|7},1107,2,2
550,1108,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1108.npy,{3|4|4|4|5},{5|6|6|6|5},1108,2,0
551,1109,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1109.npy,{6|4|5|7|6|4},{7|7|6|7|7|7},1109,2,2
552,1111,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1111.npy,{1|3|5|3|1},{3|3|4|4|1},1111,0,0
553,1113,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1113.npy,{3|3|4|3|2},{4|3|6|5|4},1113,0,0
554,1115,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1115.npy,{5|3|5|5|3|3},{4|5|4|4|4|2},1115,0,0
555,1116,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1116.npy,{6|4|4|6|5|4},{7|6|6|7|5|6},1116,2,0
556,1117,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1117.npy,{4|5|6|4|4},{5|6|6|6|6},1117,2,0
557,1118,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1118.npy,{5|3|4|3|3|3|5|4},{8|5|7|6|6|6|6|7},1118,2,0
558,1119,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1119.npy,{5|3|4|4|2|4},{4|5|4|4|3|5},1119,0,0
559,1120,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1120.npy,{3|4|3|3|2},{4|3|6|6|3},1120,0,0
560,1121,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1121.npy,{3|4|3|4|3},{6|7|7|6|5},1121,2,0
561,1122,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1122.npy,{4|3|5|4|4},{4|3|5|4|3},1122,0,0
562,1123,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1123.npy,{5|3|4|3|4|4|4|3},{6|6|4|4|6|6|6|2},1123,2,0
563,1124,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1124.npy,{5|4|3|3|5|5},{6|7|7|7|7|6},1124,2,0
564,1125,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1125.npy,{2|3|4|3|4},{6|7|4|6|5},1125,2,0
565,1126,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1126.npy,{3|3|4|2|3},{4|4|4|2|4},1126,0,0
566,1127,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1127.npy,{3|3|2|3|3},{3|7|6|6|4},1127,2,0
567,1128,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1128.npy,{4|2|3|3|3|3},{6|4|7|6|5|4},1128,2,0
568,1129,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1129.npy,{4|2|3|6|4|2},{7|3|3|5|5|2},1129,0,0
569,1130,personal,1830001,16.0,/z/lancelcy/R21/mfbs/1130.npy,{4|3|5|6|4|5},{4|5|5|5|5|6},1130,1,0
570,1131,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1131.npy,{4|4|4|4|2},{5|4|5|5|4},1131,1,0
571,1132,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1132.npy,{4|5|6|5|4},{5|7|6|6|6},1132,2,0
572,1133,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1133.npy,{4|5|6|5|7},{6|7|7|7|8},1133,2,1
573,1134,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1134.npy,{6|3|5|5|6|4|4|6},{6|6|6|6|6|6|6|6},1134,2,0
574,1135,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1135.npy,{4|5|4|5|4},{7|7|7|6|5},1135,2,0
575,1136,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1136.npy,{3|5|6|5|5},{5|7|5|5|5},1136,1,1
576,1137,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1137.npy,{4|4|5|5|5},{5|4|5|5|5},1137,1,1
577,1138,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1138.npy,{3|5|5|4|5},{4|5|5|5|4},1138,1,1
578,1140,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1140.npy,{3|4|5|5|2},{5|5|6|6|2},1140,1,0
579,1141,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1141.npy,{6|4|5|6|5|5},{6|5|5|5|5|5},1141,1,1
580,1144,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1144.npy,{3|5|6|5|5},{5|5|6|5|6},1144,1,1
581,1145,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1145.npy,{5|6|7|6|7},{5|4|5|5|6},1145,1,2
582,1146,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1146.npy,{5|5|7|5|5},{5|6|5|5|5},1146,1,1
583,1148,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1148.npy,{5|6|7|6|6},{5|5|5|5|8},1148,1,2
584,1150,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1150.npy,{3|6|6|6|5},{5|5|5|4|5},1150,1,2
585,1151,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1151.npy,{6|4|6|7|6|6},{6|6|6|6|6|8},1151,2,2
586,1152,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1152.npy,{4|6|6|5|5},{5|5|5|5|5},1152,1,1
587,1172,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1172.npy,{4|5|6|5|4},{5|5|5|5|5},1172,1,0
588,1174,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1174.npy,{3|4|4|5|4},{5|4|5|5|4},1174,1,0
589,1176,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1176.npy,{3|4|5|4|5},{5|6|5|5|5},1176,1,0
590,1178,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1178.npy,{6|7|7|7|8},{7|7|8|7|9},1178,2,2
591,1180,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1180.npy,{4|3|4|3|3|4},{4|4|5|4|4|5},1180,0,0
592,1181,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1181.npy,{3|3|3|2|1},{3|3|4|3|1},1181,0,0
593,1182,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1182.npy,{3|5|6|3|4},{4|4|5|3|4},1182,0,0
594,1183,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1183.npy,{4|4|5|3|4},{4|5|4|5|5},1183,1,0
595,1185,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1185.npy,{3|6|6|4|4},{4|4|3|3|3},1185,0,0
596,1186,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1186.npy,{3|3|3|3|3},{4|3|4|3|4},1186,0,0
597,1188,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1188.npy,{3|2|3|2|2},{5|4|4|5|1},1188,0,0
598,1189,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1189.npy,{4|5|6|5|4},{5|6|6|6|7},1189,2,0
599,1190,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1190.npy,{3|3|5|3|4},{5|6|6|6|5},1190,2,0
600,1191,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1191.npy,{5|4|5|6|3|3},{4|4|4|5|3|4},1191,0,0
601,1192,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1192.npy,{3|5|4|4|4},{4|4|5|4|3},1192,0,0
602,1199,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1199.npy,{5|4|5|5|5|6|6|6|5|4|7},{4|5|4|4|4|5|5|5|5|4|6},1199,0,1
603,1200,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1200.npy,{4|5|5|4|5},{6|6|5|5|5},1200,1,1
604,1201,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1201.npy,{4|4|5|5|5},{5|4|5|5|5},1201,1,1
605,1205,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1205.npy,{3|3|3|4|2},{5|3|4|5|5},1205,1,0
606,1209,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1209.npy,{6|3|4|6|3|5},{6|6|5|6|5|6},1209,2,0
607,1210,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1210.npy,{5|4|5|7|5|5},{5|5|4|5|5|4},1210,1,1
608,1212,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1212.npy,{5|5|6|6|6},{6|7|6|7|8},1212,2,2
609,1214,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1214.npy,{5|7|8|7|8},{5|6|7|6|8},1214,2,2
610,1216,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1216.npy,{3|5|4|5|5},{7|6|8|7|6},1216,2,1
611,1217,personal,1830001,18.0,/z/lancelcy/R21/mfbs/1217.npy,{5|6|7|6|8},{5|5|5|5|8},1217,1,2
612,1218,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1218.npy,{5|4|5|5|4|3},{4|5|6|6|5|4},1218,0,0
613,1219,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1219.npy,{4|4|6|6|7},{6|6|8|7|6},1219,2,2
614,1220,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1220.npy,{5|7|7|7|6},{7|6|7|7|8},1220,2,2
615,1223,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1223.npy,{7|4|5|6|6|4},{5|6|5|5|6|6},1223,1,2
616,1224,personal,1830001,12.0,/z/lancelcy/R21/mfbs/1224.npy,{5|7|8|7|9},{5|5|5|4|7},1224,1,2
617,1225,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1225.npy,{4|6|6|6|7},{6|5|6|6|6},1225,2,2
618,1226,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1226.npy,{5|7|7|7|6},{5|6|5|3|8},1226,1,2
619,1227,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1227.npy,{5|6|7|6|8},{5|6|5|5|7},1227,1,2
620,1228,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1228.npy,{7|5|6|7|6|5},{5|5|5|4|5|5},1228,1,2
621,1229,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1229.npy,{4|5|7|6|5},{5|4|5|4|5},1229,1,1
622,1231,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1231.npy,{6|5|7|7|6|5},{6|5|4|5|5|6},1231,1,2
623,1232,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1232.npy,{5|5|7|5|5},{5|5|6|6|6},1232,2,1
624,1234,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1234.npy,{4|5|6|6|7},{5|6|7|6|6},1234,2,2
625,1235,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1235.npy,{5|7|6|5|6},{6|5|7|6|7},1235,2,2
626,1236,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1236.npy,{9|6|8|8|8|8},{7|5|5|6|3|6},1236,2,2
627,1237,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1237.npy,{6|8|7|7|8},{5|6|6|5|7},1237,2,2
628,1240,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1240.npy,{6|7|7|7|8},{3|3|5|5|7},1240,0,2
629,1241,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1241.npy,{5|8|7|8|9},{5|7|6|6|8},1241,2,2
630,1242,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1242.npy,{7|5|7|7|6|7},{4|5|4|5|5|6},1242,1,2
631,1248,personal,1830001,17.0,/z/lancelcy/R21/mfbs/1248.npy,{5|4|5|6|5|5},{5|5|4|5|4|4},1248,0,1
632,1249,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1249.npy,{5|5|6|6|5|6},{5|5|6|5|5|6},1249,1,1
633,1250,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1250.npy,{3|5|5|4|4},{5|4|5|5|5},1250,1,0
634,1252,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1252.npy,{7|5|5|7|4|4},{6|5|5|6|5|4},1252,1,0
635,1253,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1253.npy,{7|5|6|7|6|8},{4|5|4|5|4|7},1253,0,2
636,1254,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1254.npy,{5|6|6|5|6},{6|6|7|6|7},1254,2,2
637,1262,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1262.npy,{5|4|5|6|6|7},{5|6|6|6|6|8},1262,2,2
638,1263,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1263.npy,{4|5|7|6|5},{5|5|5|5|5},1263,1,1
639,1264,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1264.npy,{6|4|6|7|6|7},{6|5|6|5|6|5},1264,1,2
640,1266,personal,1830001,16.0,/z/lancelcy/R21/mfbs/1266.npy,{7|4|4|5|5|4},{6|6|5|4|5|5},1266,1,0
641,1267,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1267.npy,{7|4|5|6|6|5},{4|5|4|4|5|5},1267,0,2
642,1269,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1269.npy,{4|4|6|6|6},{4|6|5|4|6},1269,0,2
643,1270,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1270.npy,{5|7|6|6|6},{6|7|5|6|7},1270,2,2
644,1271,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1271.npy,{6|8|7|7|9},{5|6|5|5|9},1271,1,2
645,1272,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1272.npy,{6|8|8|7|8},{5|5|5|5|7},1272,1,2
646,1273,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1273.npy,{8|5|7|7|6|8},{5|5|5|5|5|7},1273,1,2
647,1274,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1274.npy,{5|8|7|6|7},{5|6|5|5|6},1274,1,2
648,1275,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1275.npy,{5|4|4|6|5|4},{5|5|5|6|7|6},1275,1,0
649,1276,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1276.npy,{4|6|7|6|7},{5|5|5|4|6},1276,1,2
650,1277,personal,1830001,9.0,/z/lancelcy/R21/mfbs/1277.npy,{8|5|7|7|6|5},{5|5|5|5|5|6},1277,1,2
651,1278,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1278.npy,{4|6|7|6|7},{7|7|4|5|8},1278,2,2
652,1281,personal,1830001,6.0,/z/lancelcy/R21/mfbs/1281.npy,{3|6|7|5|6},{4|4|4|5|5},1281,0,2
653,1282,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1282.npy,{4|5|6|5|4},{5|5|5|5|6},1282,1,0
654,1283,personal,1830001,15.0,/z/lancelcy/R21/mfbs/1283.npy,{4|6|7|4|5},{5|4|4|2|5},1283,0,0
655,1284,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1284.npy,{4|5|7|5|5},{4|5|5|4|5},1284,1,1
656,1285,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1285.npy,{3|5|6|4|5},{5|4|5|4|5},1285,1,0
657,1286,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1286.npy,{4|6|6|3|5},{6|5|6|5|5},1286,1,0
658,1288,personal,1830001,8.0,/z/lancelcy/R21/mfbs/1288.npy,{4|3|3|4|5|4},{4|4|3|4|4|3},1288,0,0
659,1289,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1289.npy,{5|6|4|4|5|6|6|5|4},{6|5|5|4|5|6|6|6|7},1289,2,0
660,1291,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1291.npy,{3|4|5|4|4},{6|5|6|4|5},1291,1,0
661,1292,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1292.npy,{5|4|5|6|4|5},{6|5|5|5|4|5},1292,1,1
662,1294,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1294.npy,{4|6|6|5|6},{5|5|5|5|5},1294,1,2
663,1295,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1295.npy,{3|3|6|5|5},{5|5|5|5|6},1295,1,0
664,1296,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1296.npy,{4|5|6|5|6},{5|6|6|5|6},1296,2,1
665,1298,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1298.npy,{4|6|6|6|7},{5|6|6|6|6},1298,2,2
666,1300,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1300.npy,{8|5|7|7|6|7},{5|6|5|5|5|7},1300,1,2
667,1301,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1301.npy,{4|5|6|6|7},{6|6|6|6|8},1301,2,2
668,1302,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1302.npy,{4|6|7|6|5},{6|5|5|4|7},1302,1,2
669,1303,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1303.npy,{4|7|6|5|6},{5|6|5|5|7},1303,1,2
670,1305,personal,1830001,13.0,/z/lancelcy/R21/mfbs/1305.npy,{7|4|5|6|5|6},{6|6|5|5|5|7},1305,1,2
671,1306,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1306.npy,{3|5|6|5|6},{6|5|6|5|6},1306,2,1
672,1307,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1307.npy,{4|5|6|6|6},{5|4|5|4|7},1307,0,2
673,1317,personal,1830001,14.0,/z/lancelcy/R21/mfbs/1317.npy,{8|6|8|8|7|9},{7|5|7|6|5|9},1317,2,2
674,1319,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1319.npy,{5|7|6|7|7|7|7|6|7|6|6},{6|7|5|6|6|6|7|6|6|6|7},1319,2,2
675,1327,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1327.npy,{6|5|6|6|7|6|5},{6|4|4|6|6|7|6},1327,2,2
676,1328,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1328.npy,{3|5|6|5},{5|4|5|6},1328,1,1
677,1336,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1336.npy,{7|5|7|7|6|5},{7|7|7|7|6|8},1336,2,2
678,1347,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1347.npy,{4|5|6|4|6},{6|6|5|5|7},1347,2,0
679,1348,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1348.npy,{4|5|6|6|6},{6|4|5|5|8},1348,1,2
680,1349,personal,1830001,10.0,/z/lancelcy/R21/mfbs/1349.npy,{4|5|6|5|5},{5|5|5|4|5},1349,1,1
681,1350,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1350.npy,{4|6|7|5|6},{6|6|7|6|7},1350,2,2
682,1351,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1351.npy,{5|4|5|6|5|6},{5|6|6|6|5|7},1351,2,1
683,1352,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1352.npy,{3|5|6|5|6},{6|6|6|5|8},1352,2,1
684,1353,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1353.npy,{3|6|6|4|6},{5|7|5|5|4},1353,1,2
685,1354,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1354.npy,{5|3|5|6|4|5},{5|6|6|6|6|6},1354,2,1
686,1356,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1356.npy,{4|5|6|4|6},{5|4|6|5|5},1356,1,0
687,1357,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1357.npy,{5|5|5|6|5|6},{5|5|6|5|5|8},1357,1,1
688,1360,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1360.npy,{5|4|5|6|5|3},{4|5|5|6|5|6},1360,1,1
689,1361,personal,1830001,11.0,/z/lancelcy/R21/mfbs/1361.npy,{7|5|7|7|6|4},{4|5|5|5|4|3},1361,0,2
690,1362,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1362.npy,{4|5|6|6|5},{5|6|6|5|5},1362,1,1
691,1363,personal,1830001,18.0,/z/lancelcy/R21/mfbs/1363.npy,{6|5|5|7|6|6},{6|5|6|6|6|6},1363,2,2
692,1365,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1365.npy,{4|6|6|6|5},{5|7|6|7|7},1365,2,2
693,1366,personal,1830001,4.0,/z/lancelcy/R21/mfbs/1366.npy,{4|5|7|5|5},{7|6|6|6|5},1366,2,1
694,1368,personal,1830001,7.0,/z/lancelcy/R21/mfbs/1368.npy,{6|5|6|7|7|7},{4|7|5|6|6|8},1368,2,2
695,1369,personal,1830001,3.0,/z/lancelcy/R21/mfbs/1369.npy,{5|6|6|5|5},{5|5|7|6|7},1369,2,1
696,1372,personal,1830001,2.0,/z/lancelcy/R21/mfbs/1372.npy,{4|5|6|5|4},{6|6|6|6|6},1372,2,0
697,1373,personal,1830001,5.0,/z/lancelcy/R21/mfbs/1373.npy,{4|5|6|5|5},{5|5|5|5|5},1373,1,1
